877487525	西岛秀俊	西岛俊秀	727
877516883	赵亮		726
877482127	汤镇业		726
877618061	奚美娟		724
877482443	高峰		722
877800861	汤梦佳		721
877616461	斯坦·李		720
878278681	程雷		717
877474875	杰夫·布里吉斯	jeff bridges;杰夫-布里吉斯;杰夫·布里奇斯	717
877484625	张丰毅		716
877708379	boa		716
877505489	加里·格兰特		716
877480635	恬妞	朱凯莉	715
877484887	欧阳震华	bobby au-yeung;欧阳振华	713
877479415	夏洛特·兰普林		713
877472037	张翰		710
877766953	gillian anderson		708
877571767	佟大为	tongdawei;大为	707
877486075	香川照之		706
877479551	海伦·米伦	helen mirren;海伦-米伦	705
877471887	徐锦江		705
878239407	王俊凯		705
877482697	温兆伦	deric wan	705
877496779	马尔科姆·麦克道威尔		705
877479001	安东尼奥·班德拉斯	antonio banderas;安东尼奥-班德拉斯;安东尼奥班德拉斯;班德拉斯	704
877571405	金星		702
877475315	郑裕玲		702
877517885	容祖儿	joey yung	699
877475985	约翰尼·德普	johnny depp;jonny deep;mr. stench;尊尼·特普;强尼-德普;强尼.德普;强尼·德普;强尼-戴普;强尼.戴普;强尼·戴普;强尼戴普;德普;约翰·尼德普;约翰尼.德普;约翰尼· 德普;约翰尼-德普;约翰尼德普;约翰尼·戴普	699
877473803	汤姆·汉克斯	thomas hanks;tomhanks;tom hanks;汉克斯;汤姆·杰弗里·汉克斯;汤姆.汉克斯;汤姆-汉克斯;汤姆汉克斯	697
877476893	陈慧琳		697
877511907	罗伯特·米彻姆		697
877493651	克里斯·派恩	chris pine;克里斯派恩	696
877478955	叶童		695
877478449	葛优		693
877637267	丁海峰		693
877477321	摩根·弗里曼	morgan freeman;摩根.弗里曼;摩根弗里曼;摩根	693
877474871	伊万·麦克格雷格	伊万·麦格雷戈	692
877481117	张翼		692
877485591	郑秀文	cheng sau man;郑秀雯	691
877481265	凌云		691
877480805	三浦友和		691
877472415	曹查理		691
877499899	杨千嬅	miriam yeung;yeung chin wah;千嬅;千桦;杨千桦	691
878284933	徐悦		690
877497031	宋春丽	别阻挡我的幸福	689
877555503	于素秋		688
877483343	胡蝶	胡瑞华	687
877485329	赵薇		686
877488523	吉永小百合		686
877963885	小沈阳	xiaoshenyang;沈鹤	685
877516105	陆毅	陆一	684
877713297	约翰·纳特尔斯		682
877481167	秦沛	姜昌年	682
877502583	杜夫·龙格尔		681
877488119	姚芊羽	姚婧	681
877862173	金超群		680
877688769	钱枫		679
877991179	曹馨月		678
877638271	马可		678
877635277	吴秀波		678
877684455	查克·琼斯		678
877472257	余文乐	情谜	677
877667581	奥斯卡·伊萨克		677
877720123	戴夫·弗莱彻		676
877637991	刘蓓		676
877474415	黄河		675
877479623	北村一辉	kitamura kazuki	675
877475367	高远		674
877498601	田村正和		673
877637881	王栎鑫	糊糊	672
877472507	郭晋安	roger kwok;郭亚安;郭阿安	669
877475591	克里斯托弗·普卢默	christopherplummer;christopher plummer;克里斯托弗普卢默;克里斯托弗·普拉默;克里斯托弗·普鲁默	668
877597105	中村悠一	yuuichi nakamura	667
877610719	马丽		667
877474097	亚历克·鲍德温	alec baldwin;亚力克·鲍德温;亚历克-鲍德温	666
877476165	凯特·布兰切特	cate blanchett;凯特.布兰切特;凯特布兰切特;凯特-布兰切特;凯特·布兰彻特	666
877477613	郑晓宁	郑小宁	666
877566605	邵峰		665
877747083	乔振宇		664
877636125	日笠阳子		663
877484541	翁虹		663
877638269	李好		662
877479875	阿兰·德龙	alain delon;阿兰·德隆;阿兰.德龙alaindelon;阿兰.德龙;阿兰-德龙;阿兰德龙;阿兰	662
877479893	约翰·赫特	john hurt;约翰-赫特	662
877533435	菅原文太		662
877473793	梅丽尔·斯特里普		661
877575335	大卫·田纳特		661
877482661	黄觉		660
878426125	原创		659
877481493	黄日华		659
877485893	谷村美月		659
877526085	高仓健		659
877476471	马丁·辛	马丁·希恩;马丁辛	658
877546915	阿贾耶·德乌干	阿贾耶·德乌甘	657
877483639	林保怡	bowie lam	656
878423977	邓璐		656
877485557	郑嘉颖	嘉颖	656
877541511	古谷一行		654
877484561	丹波哲郎		653
877475873	津川雅彦		653
877637277	陆双		653
877497283	伯特·兰卡斯特		653
877576315	david duchovny		652
877484191	尤勇		652
878120635	于震		651
877679971	细谷佳正		650
877590443	铃村健一		649
877489375	张赫		648
877661499	克拉伦斯·纳什		647
878114299	冯芷墨		647
877471527	早见沙织		646
877483605	雷宇扬		645
877648061	黄健翔	huangjianxiang	645
877717043	dave fleischer		644
877486905	矢岛晶子		644
877483157	米雪	michelle yim;严惠玲	644
877475257	杰伊·巴鲁切尔		644
877481987	梅艳芳		643
878407459	苏华平		642
877475411	陈惠敏	chan wai man	642
877579365	田中真弓	tanaka mayumi	642
877509333	阿尔·帕西诺	al pacino;艾尔-帕西诺;艾尔·帕西诺;艾尔帕西诺;阿尔·帕仙奴;阿尔-帕西诺;阿尔帕西诺	641
877498381	谭耀文	patrick tam	640
877488495	上川隆也		640
877569269	斯拉潘·瓦塔纳金达		640
877473443	大卫·卡拉丁	david carradine;大卫·卡拉定	639
877487357	谷原章介		639
877500493	王劲松		638
877524205	詹姆斯·斯图尔特		638
877696269	高杉真宙		636
877472877	林家栋		636
877483253	林凤娇		636
877481941	潘虹		635
878286889	朋抔·里拉塔纳卡邹		634
877484565	朱茵		633
877485891	黑木瞳	hitomi kuroki	633
877502879	柯克·道格拉斯		633
877513913	加里·库珀		633
877485611	蔡少芬	ada choi	631
877477977	杰瑞米·艾恩斯	jeremy irons;杰里米·艾恩斯	630
877729687	paul miller		630
877478909	邓碧云		630
877799943	陈小艺		629
877697745	林海		629
877497883	巫刚		628
877785045	taylor swift	泰勒·斯威夫特	627
877517487	文森特·普莱斯		626
877567617	詹姆斯·弗兰科	詹姆斯-弗朗哥;詹姆斯·弗朗哥	625
877476249	斯嘉丽·约翰逊	scarlettjohansson;scarlett johansson;嘉丽斯·约翰逊;斯佳丽约翰逊;斯佳丽·约翰逊;斯嘉丽-约翰森;斯嘉丽·约翰森;斯嘉丽约翰森;斯嘉丽.约翰逊;斯嘉丽-约翰逊;斯嘉丽约翰逊;斯嘉丽 约翰逊裸	625
877472201	钉宫理惠	钉宫理恵;音梦	625
877658929	保剑锋		623
877522269	亨利·方达		623
877472651	哈威·凯特尔		623
877506415	林心如	ruby lin	622
877485715	玉木宏		622
877533547	甄珍		621
877668103	李响		620
877472451	赵雷		620
877476911	苗侨伟	苗乔伟;苗桥伟	618
877480783	堀北真希	horikita maki;原麻里奈;崛北真希;ほりきたまき	618
877478495	归亚蕾		618
877513905	维果·莫腾森		618
877501007	吕颂贤		617
